"LOCATION","Country","VAR","Variable ","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,22.547,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,27.929,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,25.413,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,27.929,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,39.835,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,30.277,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,39.835,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,50.926,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,44.953,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,50.926,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,36.508,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,52.329,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,36.508,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,71.698,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,68.455,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,71.698,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,74.683,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,73.901,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,74.683,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,78.425,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,76.597,,
"DEU","Germany","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,78.425,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,9.591,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,9.567,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,9.591,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,13.08,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,12.207,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,13.08,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,13.87,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,13.952,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,13.87,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,14.951,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,13.559,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,14.951,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,13.996,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,19.252,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,13.996,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,35.071,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,14.207,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,35.071,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,4.921,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,5.279,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,4.921,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,4.571,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,4.786,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,4.571,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,4.359,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,4.47,,
"DEU","Germany","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,4.359,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,26.406,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,26.341,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,26.406,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,35.628,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,29.645,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,35.628,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,41.799,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,39.365,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,41.799,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,54.786,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,43.836,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,54.786,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,64.922,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,64.205,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,64.922,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,71.579,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,66.536,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,71.579,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,76.619,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,73.734,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,76.619,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,79.254,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,78.687,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,79.254,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,82.784,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,81.066,,
"DEU","Germany","BBW-P100-TOT","Total mobile broadband subscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,82.784,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2009","2009","SUBS","Subscriptions","0","Units",,,40800,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2010","2010","SUBS","Subscriptions","0","Units",,,42290,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2010-Q2","Q2-2010","SUBS","Subscriptions","0","Units",,,42290,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2010-Q4","Q4-2010","SUBS","Subscriptions","0","Units",,,42290,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2011","2011","SUBS","Subscriptions","0","Units",,,38700,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2011-Q2","Q2-2011","SUBS","Subscriptions","0","Units",,,42300,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2011-Q4","Q4-2011","SUBS","Subscriptions","0","Units",,,38700,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2012","2012","SUBS","Subscriptions","0","Units",,,29100,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2012-Q2","Q2-2012","SUBS","Subscriptions","0","Units",,,34400,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2012-Q4","Q4-2012","SUBS","Subscriptions","0","Units",,,29100,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2013","2013","SUBS","Subscriptions","0","Units",,,30990,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2013-Q2","Q2-2013","SUBS","Subscriptions","0","Units",,,29859,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2013-Q4","Q4-2013","SUBS","Subscriptions","0","Units",,,30990,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2014","2014","SUBS","Subscriptions","0","Units",,,29253,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2014-Q2","Q2-2014","SUBS","Subscriptions","0","Units",,,28744,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2014-Q4","Q4-2014","SUBS","Subscriptions","0","Units",,,29253,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2015","2015","SUBS","Subscriptions","0","Units",,,27527,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2015-Q2","Q2-2015","SUBS","Subscriptions","0","Units",,,29327,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2015-Q4","Q4-2015","SUBS","Subscriptions","0","Units",,,27527,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2016","2016","SUBS","Subscriptions","0","Units",,,27122,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2016-Q2","Q2-2016","SUBS","Subscriptions","0","Units",,,27603,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2016-Q4","Q4-2016","SUBS","Subscriptions","0","Units",,,27122,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2017","2017","SUBS","Subscriptions","0","Units",,,26693,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2017-Q2","Q2-2017","SUBS","Subscriptions","0","Units",,,27019,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2017-Q4","Q4-2017","SUBS","Subscriptions","0","Units",,,26693,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2018","2018","SUBS","Subscriptions","0","Units",,,24999,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2018-Q2","Q2-2018","SUBS","Subscriptions","0","Units",,,25520,,
"DEU","Germany","BBW-SUBS-SAT","Satellite subscriptions ","2018-Q4","Q4-2018","SUBS","Subscriptions","0","Units",,,24999,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2009","2009","SUBS","Subscriptions","0","Units",,,1100,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2010","2010","SUBS","Subscriptions","0","Units",,,29860,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2010-Q2","Q2-2010","SUBS","Subscriptions","0","Units",,,29860,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2010-Q4","Q4-2010","SUBS","Subscriptions","0","Units",,,29860,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2011","2011","SUBS","Subscriptions","0","Units",,,32580,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2011-Q2","Q2-2011","SUBS","Subscriptions","0","Units",,,32000,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2011-Q4","Q4-2011","SUBS","Subscriptions","0","Units",,,32580,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2012","2012","SUBS","Subscriptions","0","Units",,,24400,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2012-Q2","Q2-2012","SUBS","Subscriptions","0","Units",,,32000,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2012-Q4","Q4-2012","SUBS","Subscriptions","0","Units",,,24400,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2013","2013","SUBS","Subscriptions","0","Units",,,19508,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2013-Q2","Q2-2013","SUBS","Subscriptions","0","Units",,,26975,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2013-Q4","Q4-2013","SUBS","Subscriptions","0","Units",,,19508,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2014","2014","SUBS","Subscriptions","0","Units",,,19664,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2014-Q2","Q2-2014","SUBS","Subscriptions","0","Units",,,21359,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2014-Q4","Q4-2014","SUBS","Subscriptions","0","Units",,,19664,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2015","2015","SUBS","Subscriptions","0","Units",,,21299,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2015-Q2","Q2-2015","SUBS","Subscriptions","0","Units",,,19232,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2015-Q4","Q4-2015","SUBS","Subscriptions","0","Units",,,21299,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2016","2016","SUBS","Subscriptions","0","Units",,,19869,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2016-Q2","Q2-2016","SUBS","Subscriptions","0","Units",,,21137,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2016-Q4","Q4-2016","SUBS","Subscriptions","0","Units",,,19869,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2017","2017","SUBS","Subscriptions","0","Units",,,19265,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2017-Q2","Q2-2017","SUBS","Subscriptions","0","Units",,,19380,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2017-Q4","Q4-2017","SUBS","Subscriptions","0","Units",,,19265,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2018","2018","SUBS","Subscriptions","0","Units",,,16857,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2018-Q2","Q2-2018","SUBS","Subscriptions","0","Units",,,18963,,
"DEU","Germany","BBW-SUBS-FIXW","Terrestrial fixed wireless subscriptions ","2018-Q4","Q4-2018","SUBS","Subscriptions","0","Units",,,16857,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2010","2010","SUBS","Subscriptions","0","Units",,,13500000,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2010-Q2","Q2-2010","SUBS","Subscriptions","0","Units",,,13500000,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2010-Q4","Q4-2010","SUBS","Subscriptions","0","Units",,,13500000,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2011","2011","SUBS","Subscriptions","0","Units",,,18100000,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2011-Q2","Q2-2011","SUBS","Subscriptions","0","Units",,,14000000,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2011-Q4","Q4-2011","SUBS","Subscriptions","0","Units",,,18100000,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2012","2012","SUBS","Subscriptions","0","Units",,,22462081,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2012-Q2","Q2-2012","SUBS","Subscriptions","0","Units",,,20400000,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2012-Q4","Q4-2012","SUBS","Subscriptions","0","Units",,,22462081,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2013","2013","SUBS","Subscriptions","0","Units",,,32125152,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2013-Q2","Q2-2013","SUBS","Subscriptions","0","Units",,,24350912,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2013-Q4","Q4-2013","SUBS","Subscriptions","0","Units",,,32125152,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2014","2014","SUBS","Subscriptions","0","Units",,,41241057,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2014-Q2","Q2-2014","SUBS","Subscriptions","0","Units",,,36252717,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2014-Q4","Q4-2014","SUBS","Subscriptions","0","Units",,,41241057,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2015","2015","SUBS","Subscriptions","0","Units",,,29822426,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2015-Q2","Q2-2015","SUBS","Subscriptions","0","Units",,,42377594,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2015-Q4","Q4-2015","SUBS","Subscriptions","0","Units",,,29822426,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2016","2016","SUBS","Subscriptions","0","Units",,,59042270,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2016-Q2","Q2-2016","SUBS","Subscriptions","0","Units",,,55918973,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2016-Q4","Q4-2016","SUBS","Subscriptions","0","Units",,,59042270,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2017","2017","SUBS","Subscriptions","0","Units",,,61730725,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2017-Q2","Q2-2017","SUBS","Subscriptions","0","Units",,,60856822,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2017-Q4","Q4-2017","SUBS","Subscriptions","0","Units",,,61730725,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2018","2018","SUBS","Subscriptions","0","Units",,,65015849,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2018-Q2","Q2-2018","SUBS","Subscriptions","0","Units",,,63312571,,
"DEU","Germany","BBW-SUBS-STAN","Data and voice mobile broadband subscriptions","2018-Q4","Q4-2018","SUBS","Subscriptions","0","Units",,,65015849,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2010","2010","SUBS","Subscriptions","0","Units",,,7700000,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2010-Q2","Q2-2010","SUBS","Subscriptions","0","Units",,,7700000,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2010-Q4","Q4-2010","SUBS","Subscriptions","0","Units",,,7700000,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2011","2011","SUBS","Subscriptions","0","Units",,,10500000,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2011-Q2","Q2-2011","SUBS","Subscriptions","0","Units",,,9800000,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2011-Q4","Q4-2011","SUBS","Subscriptions","0","Units",,,10500000,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2012","2012","SUBS","Subscriptions","0","Units",,,11155060,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2012-Q2","Q2-2012","SUBS","Subscriptions","0","Units",,,11200000,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2012-Q4","Q4-2012","SUBS","Subscriptions","0","Units",,,11155060,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2013","2013","SUBS","Subscriptions","0","Units",,,12057680,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2013-Q2","Q2-2013","SUBS","Subscriptions","0","Units",,,10904847,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2013-Q4","Q4-2013","SUBS","Subscriptions","0","Units",,,12057680,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2014","2014","SUBS","Subscriptions","0","Units",,,11334366,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2014-Q2","Q2-2014","SUBS","Subscriptions","0","Units",,,15525999,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2014-Q4","Q4-2014","SUBS","Subscriptions","0","Units",,,11334366,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2015","2015","SUBS","Subscriptions","0","Units",,,28648127,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2015-Q2","Q2-2015","SUBS","Subscriptions","0","Units",,,11504915,,
